"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"14","GB42156",276,189,495,147,75,238,447,502,137,313,240,392,-0.558746850163243,5.24074355821956,-2.94045303988366,0.0111759306501282,0.679073218402755,-4.06990064663175
"15","GB42252",846,1221,488,756,764,2653,552,316,399,416,462,435,1.3042170461295,6.58538495980044,3.41009348152214,0.00447402549037144,0.679073218402755,-4.04456796123964
"16","GB42526",6369,10588,5460,7280,5665,18169,6224,3728,3699,3712,4089,4726,1.02495376879051,9.7891754392781,2.9926667754037,0.0100963640289504,0.679073218402755,-4.33687753507355
"17","GB42802",1339,1732,5323,1163,624,835,538,587,738,929,438,592,1.19278756995152,7.13050830267636,3.43100767153834,0.00429539375428943,0.679073218402755,-4.09363806575563
"18","GB42874",465,367,1312,244,137,688,761,657,369,554,629,789,-0.534487640284294,6.24374214393819,-2.93620502771225,0.0112686222617487,0.679073218402755,-4.12548752686907
"19","GB43052",2836,1303,8495,921,343,1958,6161,3854,2565,2925,2271,4593,-1.14131081170553,8.49593191846267,-3.16087063929373,0.00727426442494857,0.679073218402755,-4.24576340089371
"20","GB43124",72,63,142,53,23,113,105,104,63,101,87,122,-0.424538515406735,3.59447829693924,-2.93741185264114,0.0112422124205458,0.679073218402755,-4.17549736726869
"21","GB43202",138,114,212,43,49,123,193,174,121,164,202,142,-0.665725388893326,4.25574609797375,-3.65968039122409,0.00275408143979624,0.679073218402755,-3.92587134052499
"22","GB43350",35,19,146,20,3,42,84,103,37,68,84,71,-1.21540551921701,2.70029728103189,-3.28250002037199,0.00573774243488915,0.679073218402755,-4.23923255652056
"23","GB43684",32,24,32,10,17,24,23,7,4,14,13,14,0.910847686548717,1.25961708930331,2.93688820273887,0.0112536643234789,0.679073218402755,-4.4052096778243
"24","GB44154",929,492,1064,407,223,1002,759,1079,624,872,881,1099,-0.522527598038007,6.75907431543716,-3.2658722708545,0.00592690496418926,0.679073218402755,-4.09395241158917
"25","GB44163",631,577,309,210,57,249,120,65,56,181,238,167,1.20526552220525,4.75414577455532,2.88034037907276,0.0125605082288799,0.679073218402755,-4.10359610088445
"26","GB44262",1057,668,2751,569,277,915,2059,2210,580,1128,1075,2371,-0.756664570957988,7.32540750908641,-2.98162021202806,0.0103158025716783,0.679073218402755,-4.19963694034562
"27","GB44552",2328,4217,223,1882,2444,46973,1288,117,399,213,808,452,2.93657774208254,7.3309347413451,3.1311369739818,0.00770859656461453,0.679073218402755,-4.17899910610575
"28","GB44571",171,107,242,100,32,183,179,206,119,183,147,214,-0.447493760631755,4.42085797784868,-2.89730475725934,0.0121534897500883,0.679073218402755,-4.09792297362528
"29","GB44662",111,76,180,72,30,89,176,164,108,92,99,178,-0.617183923704707,3.96673383961365,-3.40341155994084,0.00453265922166188,0.679073218402755,-4.02106356780896
"30","GB44882",890,611,1921,342,120,1019,1634,2910,414,1099,846,2015,-1.07180870928793,7.01570184761504,-2.91503640503321,0.0117419553212175,0.679073218402755,-4.19260978674561
"31","GB45261",989,601,1711,545,200,1028,1293,1524,547,1062,1002,1581,-0.642676993725866,7.04535409041447,-3.25513097360247,0.00605240962430542,0.679073218402755,-4.12236073674665
"32","GB45269",17,10,29,6,2,10,21,21,9,19,15,25,-0.76227829124808,1.00406708295357,-2.95107848688998,0.0109473681059319,0.679073218402755,-4.41653877503287
"33","GB45758",797,1309,3970,907,789,1421,783,842,468,797,567,889,0.920502683755296,7.15660706220171,3.77680351256584,0.00219560625811682,0.679073218402755,-4.03213098532522
"34","GB45808",152,93,132,63,92,116,76,50,58,57,79,61,0.722157177510887,3.61149230556739,2.93074616760697,0.0113888497543326,0.679073218402755,-4.18383560982638
"35","GB46016",249,194,271,117,85,258,153,153,88,153,146,179,0.386532146960016,4.59280025173451,3.20167776452608,0.00671764715536105,0.679073218402755,-4.00517497644119
"36","GB46036",168,130,307,82,62,168,178,227,125,195,166,274,-0.440233075617824,4.58393100758329,-3.22029805684342,0.00647799954547648,0.679073218402755,-3.99962134548669
"37","GB46222",73,42,36,41,25,85,234,139,43,147,37,326,-1.43723939324942,3.47553653675207,-2.97115380517944,0.0105280681325331,0.679073218402755,-4.19504841669185
"38","GB46290",114,111,160,46,39,150,59,56,16,61,47,82,0.924231502458184,3.32488091338863,4.32130598531109,0.000776398844545865,0.679073218402755,-3.98376227755033
"39","GB46422",430,212,1262,229,101,565,739,663,313,540,486,733,-0.693223095897625,6.03095846378994,-2.91948085198264,0.011640976888113,0.679073218402755,-4.11612244299942
"40","GB47004",33,14,40,9,10,31,53,40,43,50,27,44,-0.992060101649173,2.12820046142093,-4.03459848772858,0.00133781133451782,0.679073218402755,-4.21488973242153
"41","GB47039",761,799,769,484,399,708,772,533,276,322,432,524,0.603882288737226,6.32835315194178,2.88613522785681,0.0124199875110822,0.679073218402755,-4.14046617540098
"42","GB47201",403,260,818,183,86,440,585,480,214,517,437,542,-0.557923440855299,5.75265387526043,-3.05312659491198,0.00897477850348462,0.679073218402755,-4.06119172232579
"43","GB47367",23,14,22,13,18,28,11,11,5,11,8,7,1.06561589170377,0.995293343770071,3.4809017059752,0.00389771682120606,0.679073218402755,-4.37507873213583
"44","GB47401",25,8,16,6,1,5,11,31,19,23,18,25,-1.32891839897195,0.915768597854893,-3.14304800470074,0.00753158724003158,0.679073218402755,-4.40465638361067
"45","GB47496",268,160,363,121,63,217,246,282,196,211,204,336,-0.421943492597793,4.94147112110284,-2.99358655621469,0.0100783024839421,0.679073218402755,-4.04981018574303
"46","GB48134",243,123,525,130,44,299,224,255,479,356,1156,451,-1.20592444707471,5.33718060497448,-2.94117484403422,0.0111602558987348,0.679073218402755,-4.08711471535975
"47","GB48165",79,64,56,37,24,56,32,27,18,36,31,25,0.823678733197306,2.48984189693035,3.34589740743487,0.00507040660775446,0.679073218402755,-4.25034539000627
"48","GB48193",112,105,169,64,27,93,173,192,89,101,115,154,-0.602528389896751,3.98306407502568,-3.53510004859269,0.00350768040854853,0.679073218402755,-3.98911672637823
"49","GB48380",53,33,99,39,23,84,86,98,36,63,77,96,-0.5358988398706,3.16871632877573,-2.91320709672608,0.0117837680058666,0.679073218402755,-4.23519106212961
"50","GB48447",18,14,36,4,5,25,33,68,16,36,110,23,-1.38789352474073,1.79310563507459,-3.02025172114117,0.00956837242684086,0.679073218402755,-4.36253643106475
"51","GB48483",37,22,19,5,7,17,18,2,2,7,6,8,1.3556898438648,0.522264776980319,3.01998573682482,0.00957333049532139,0.679073218402755,-4.43683869796901
"52","GB48573",481,213,770,185,123,591,450,668,279,543,884,1060,-0.849609496966168,6.033388559917,-3.43154534052975,0.00429089738563584,0.679073218402755,-3.99327859882874
"53","GB49240",1722,1070,1904,918,406,1774,1515,2571,1078,1655,1646,2668,-0.579306529739167,7.74660233612895,-3.15152747884955,0.00740804823349227,0.679073218402755,-4.19627928280274
"54","GB49386",98,66,1049,69,19,84,44,25,11,57,21,48,1.83407481617832,3.02323559895232,2.8952025027158,0.0122032140550771,0.679073218402755,-4.27403096636274
"55","GB49590",1060,1158,618,924,1032,1566,639,380,465,406,578,553,1.19900399469766,6.74227464782029,3.34671623770529,0.00506231764757497,0.679073218402755,-4.07246660796935
"56","GB49649",364,194,728,197,86,338,455,697,353,403,275,636,-0.748727400571306,5.67685034276781,-3.40797266637631,0.00449255241996814,0.679073218402755,-3.96916551924439
"57","GB50003",268,312,310,157,101,197,199,108,115,72,128,114,0.896541429629842,4.56007257568854,3.66641984990601,0.00271834079116901,0.679073218402755,-3.90574498477004
"58","GB50064",4496,4745,1079,1284,1029,1114,1082,384,298,925,1505,744,1.47036693233874,7.41134972210321,3.00014980864624,0.00995034664147125,0.679073218402755,-4.20255480329936
"59","GB50108",387,281,523,197,116,489,409,373,291,523,421,457,-0.426265797504085,5.70072028180431,-2.9809725958144,0.0103288128634434,0.679073218402755,-4.07540970171727
"60","GB50130",28,19,77,13,15,25,38,45,27,53,58,46,-0.741402716879926,2.30835438173463,-2.88309620997211,0.0124934872489122,0.679073218402755,-4.33276672743199
"61","GB50418",65,27,267,32,10,77,156,124,56,103,157,118,-1.01121261043747,3.47816839834287,-2.9243000728408,0.0115324515767587,0.679073218402755,-4.20248980597642
"62","GB50549",68,40,198,43,25,104,116,153,67,111,85,126,-0.642275113521064,3.62632026716222,-2.9171545469014,0.0116937235389764,0.679073218402755,-4.17812720380035
"63","GB50943",2688,6010,1658,3659,2455,8465,2515,740,1172,1211,1982,1377,1.48870027255889,8.38778360651326,3.30267704099412,0.00551630897836045,0.679073218402755,-4.21802543557187
"64","GB51087",681,461,1158,407,249,871,804,972,576,820,671,871,-0.420146438636768,6.63722860947454,-3.00285331774114,0.0098981086427274,0.679073218402755,-4.14094951938222
"65","GB51479",363,231,873,136,49,323,499,361,258,455,431,483,-0.737221702945763,5.53221534309054,-2.92881380085445,0.0114317114975591,0.679073218402755,-4.08638956647225
"66","GB51494",516,185,551,94,45,306,310,407,276,444,348,766,-0.89463415721123,5.4238108758,-2.99928396605985,0.00996713436618916,0.679073218402755,-4.06679652984676
"67","GB51566",209,134,317,119,32,271,339,380,110,279,374,312,-0.827242252881888,4.92070680760015,-3.47628734467454,0.00393288221152619,0.679073218402755,-3.93210167180903
"68","GB51670",27,17,28,21,6,18,33,40,20,45,51,39,-1.00149944750508,1.96322108942564,-4.02229999049131,0.00136964031399473,0.679073218402755,-4.23620776572912
"69","GB52036",240,680,156,383,215,1233,386,61,123,46,213,84,1.82715783166644,4.96618869445332,2.97430122277999,0.0104637861519425,0.679073218402755,-4.09094454555675
"70","GB52042",14,29,28,10,5,27,16,6,1,5,6,17,1.27581577854115,0.670247406835046,3.10062619795791,0.00818114366990882,0.679073218402755,-4.42384837778361
"71","GB52084",30,42,61,14,19,48,27,20,10,20,25,22,0.689501925808464,1.94136614962826,2.9773026891767,0.0104028467661283,0.679073218402755,-4.35130202715476
"72","GB52235",39,20,99,17,15,39,71,73,30,56,42,76,-0.767100343665949,2.63998763214605,-3.3813222519722,0.00473205290271621,0.679073218402755,-4.22569129244357
"73","GB52251",165,114,315,136,58,191,691,1005,124,245,217,341,-1.17454288055138,5.06338187680511,-3.37013843241512,0.00483634691395947,0.679073218402755,-3.96960036624647
"74","GB52260",187,96,320,92,45,152,337,387,92,195,202,217,-0.733758273523247,4.62853945144571,-3.24595349233904,0.00616174793167425,0.679073218402755,-3.99650608246457
"75","GB52417",322,227,504,169,102,307,328,360,209,286,324,452,-0.351473897077298,5.38322495882018,-3.10147599075403,0.00816759982153442,0.679073218402755,-4.02623572773094
"76","GB52496",66,21,134,27,19,64,83,103,69,82,62,103,-0.800680247993869,3.17250999134632,-3.23754888458368,0.00626361167865546,0.679073218402755,-4.17742210833041
"77","GB52500",238,205,454,144,85,252,357,377,131,264,362,503,-0.547065667330418,5.23376249963185,-3.21206065672489,0.00658294447559588,0.679073218402755,-3.99474653505852
"78","GB52597",146,110,126,73,26,55,36,34,22,21,47,60,1.18758727578802,2.96752022858623,3.80565170969248,0.00207668342792076,0.679073218402755,-4.12563501375214
"79","GB52741",258,196,195,98,70,194,159,83,65,85,93,127,0.697080208043944,4.20997466521772,3.69542553111526,0.00256981143168448,0.679073218402755,-3.9330565302833
"80","GB52788",134,127,147,44,78,73,71,55,37,55,45,52,0.826128361796995,3.38811423022333,3.11493695763878,0.00795601329673255,0.679073218402755,-4.17575966207063
"81","GB52829",3750,2164,4881,1866,820,2928,4157,3815,2567,3588,3054,3949,-0.523002716634625,8.75535504649274,-3.16029196711373,0.00728247992800048,0.679073218402755,-4.26064478935705
"82","GB52842",182,147,101,76,30,98,61,45,28,45,37,87,0.968182599878409,3.32335464113541,3.34284646639181,0.00510066034648619,0.679073218402755,-4.14373996713464
"83","GB52895",82,37,205,43,9,79,121,208,54,96,251,359,-1.35345230697661,3.7460754015685,-3.31576121444001,0.00537731740316458,0.679073218402755,-4.09513254959343
"84","GB53002",876,662,219,241,302,220,234,79,72,216,229,170,1.35483617476391,5.12205021938742,2.95626643473883,0.0108374550360741,0.679073218402755,-4.07566032457532
"85","GB53135",103,55,147,33,12,77,101,114,69,80,83,147,-0.646272480930416,3.45321768524421,-3.02953990171611,0.00939682410825391,0.679073218402755,-4.17717208404083
"86","GB53141",1351,640,1144,376,170,1784,1222,2139,748,1140,1294,1714,-0.922357619926816,7.16470610336068,-3.19171467964055,0.00684949173050101,0.679073218402755,-4.14562281911231
"87","GB53191",654,752,935,452,273,725,474,375,299,450,544,477,0.519475819539076,6.24080526724353,3.25865364250587,0.00601095911868911,0.679073218402755,-4.04161485778928
"88","GB53223",39,21,83,16,9,40,58,78,27,67,40,80,-0.881467618688617,2.55477037229761,-3.75881929598883,0.00227322927195481,0.679073218402755,-4.18732376710798
"89","GB53570",27,19,13,8,10,22,11,4,1,7,12,8,1.27158636967152,0.577278104687069,2.94004470251897,0.0111848077612218,0.679073218402755,-4.44085563497053
"90","GB53792",39,17,52,17,10,35,6,13,10,9,24,20,1.05841287088705,1.42532385197987,3.30079068790504,0.00553664254226823,0.679073218402755,-4.35854937553809
"91","GB53965",100,45,277,54,28,66,250,197,69,113,229,128,-0.982239266196805,3.96139854436845,-3.10609800880633,0.00809432462601539,0.679073218402755,-4.09948554411732
"92","GB54056",198,115,605,155,90,234,439,450,183,345,233,372,-0.728789853252994,5.21281997447598,-3.20967256400021,0.00661368544342053,0.679073218402755,-3.99842330193567
"93","GB54268",820,305,1223,324,207,769,1007,1210,603,560,1401,1029,-0.850132380262465,6.67355147675788,-3.62892258106561,0.00292334675878046,0.679073218402755,-4.01324325094953
"94","GB54294",1621,1223,3674,2260,768,1740,5207,3855,2088,4511,3844,3570,-1.06976848659652,8.55095534125296,-4.07379631561305,0.00124132909141231,0.679073218402755,-4.12167810231966
"95","GB54831",3,4,15,0,0,11,20,14,7,12,7,19,-2.05281579284323,-0.114082819497909,-3.79619453919159,0.00211492896197101,0.679073218402755,-4.39603800587245
"96","GB55368",1694,1055,2587,644,328,2144,2271,3084,822,1785,1524,2828,-0.720149893844606,7.77912347639632,-3.02526820010269,0.00947533831827202,0.679073218402755,-4.22172351406357
"97","GB55629",411,170,593,209,49,372,447,673,337,347,335,625,-0.855318690004412,5.59417180935223,-3.24281155102452,0.00619963274881192,0.679073218402755,-4.00883097879213
"98","GB55764",177,145,341,89,34,158,412,326,81,193,503,368,-0.979492242619299,4.80632026203423,-3.23491946483495,0.00629582493770282,0.679073218402755,-4.0013307811889
"99","GB55810",108,63,150,49,19,113,136,159,66,123,109,166,-0.70188585640072,3.79254526226115,-4.33841686905807,0.000751787869781606,0.679073218402755,-3.8704810139192
"100","GB55814",84,16,50,26,8,43,61,88,82,72,49,56,-1.02544641224789,2.74875784572618,-3.05344526715529,0.00896920714874245,0.679073218402755,-4.26522051574838
