"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"19","GB42981",941,449,531,557,226,478,2424,1084,649,1477,993,1684,-1.04026748067823,6.89031508953618,-4.2694380069831,0.000868145340308516,0.987515578357504,-3.74905860829114
"20","GB43036",25,18,20,18,10,24,17,23,12,3,10,13,1.01692897053375,1.16296621888502,2.82345938578963,0.0140980475714105,0.987515578357504,-4.36521215704398
"21","GB43097",299,198,177,211,115,275,494,385,195,323,534,287,-0.464085215436803,5.32909784395323,-3.45021689071146,0.00417304398195764,0.987515578357504,-3.76861219565202
"22","GB43245",879,769,233,160,468,413,304,506,137,161,171,209,1.24934519765834,5.51244465696915,2.88251718463008,0.0125757405563347,0.987515578357504,-3.97080496065702
"23","GB43468",207,212,96,85,171,114,128,91,87,38,46,110,1.15584107425401,3.95697028755578,2.82542473546569,0.0140445894240861,0.987515578357504,-4.05466677580789
"24","GB43702",51,43,29,25,43,33,35,30,16,16,14,28,0.975158064153575,2.10592368185252,2.85415177927644,0.0132855681386721,0.987515578357504,-4.27912555711487
"25","GB43717",160,60,61,136,27,122,67,120,58,42,64,46,0.795962552588031,3.41965033793317,2.84744738223365,0.0134590196484661,0.987515578357504,-4.11209740840788
"26","GB43788",64,127,31,43,14,55,39,43,7,24,51,31,1.00644321366198,2.43564179033523,2.83049883055221,0.0139074913428454,0.987515578357504,-4.24784999765793
"27","GB44014",105,66,52,67,27,97,57,64,39,51,39,48,0.768933228966195,3.07701835956445,3.82925050217386,0.002005994350286,0.987515578357504,-3.94191015913262
"28","GB44202",2595,2244,1080,1358,804,1449,3465,3170,2098,3634,2777,4592,-0.81011174462899,8.34888354755023,-3.16791602805754,0.00722471614937963,0.987515578357504,-4.13892313817743
"29","GB44276",312,291,80,86,211,122,95,192,54,35,46,89,1.42592229354777,4.01885051861478,2.91544776792258,0.0117984488528409,0.987515578357504,-4.02825132096377
"30","GB44330",423,381,103,107,307,167,108,207,34,46,93,82,1.66333893542877,4.30272593133394,3.49923543388995,0.00379438076192063,0.987515578357504,-3.83141234709419
"31","GB44399",14,6,6,10,0,13,61,20,6,17,22,24,-1.49655984053754,0.738317743193489,-3.04158064958601,0.00923639944649579,0.987515578357504,-4.3675254209469
"32","GB44708",13,11,8,8,1,5,24,15,12,13,19,32,-1.09574120284131,0.749215376241018,-2.94265176805532,0.011192242194892,0.987515578357504,-4.37766541479779
"33","GB44812",97,67,36,74,31,104,78,64,30,55,75,52,0.488701356499804,3.16490207395201,3.26532109466392,0.00597762835467925,0.987515578357504,-4.04582202071182
"34","GB45044",201,126,75,193,44,276,497,264,141,218,280,188,-0.540416904030674,4.74071588251079,-3.05160322634797,0.00905824942498873,0.987515578357504,-3.90655578504724
"35","GB45235",500,418,178,170,206,230,239,251,114,144,190,197,0.831044796112674,5.03479304078893,3.03259467244305,0.00939907916856555,0.987515578357504,-3.89873543358693
"36","GB45318",378,286,233,308,133,333,780,516,271,414,645,341,-0.468764476305719,5.72279263255799,-3.86592936968459,0.00186959654089259,0.987515578357504,-3.67412861823376
"37","GB45335",545,618,720,539,809,970,570,550,410,286,239,284,1.29512520646794,6.24114535407426,3.44479463372699,0.00421720720376846,0.987515578357504,-3.85290259440481
"38","GB45336",146,181,157,150,107,222,78,180,88,68,71,64,1.23787491447896,4.12682267004282,4.0067997159075,0.0014279723364725,0.987515578357504,-3.68937053880042
"39","GB45417",776,470,393,513,192,826,2095,997,423,1241,1074,1536,-0.880063065253068,6.77121122517232,-4.10508129736887,0.00118442979974364,0.987515578357504,-3.76483868798539
"40","GB45552",34,15,10,25,15,25,10,25,7,13,11,12,1.004092638769,1.23878496409244,3.10759241003169,0.00812408553514085,0.987515578357504,-4.32285093448416
"41","GB45584",19,10,10,4,4,31,73,19,10,37,37,49,-1.28469050116666,1.46407902956956,-2.96143271655092,0.0107917954707187,0.987515578357504,-4.32762181132443
"42","GB45648",270,133,139,189,56,222,626,225,197,275,346,361,-0.707673310563932,5.03666058196387,-3.80047086478033,0.00212009358050253,0.987515578357504,-3.66249344350963
"43","GB45661",636,495,309,560,189,590,537,487,271,356,525,346,0.381800869539034,5.9747142733849,3.14027198698032,0.00762382951468529,0.987515578357504,-3.91022420122359
"44","GB45700",4316,2556,2980,5045,753,4114,16181,6958,3580,5601,6788,4872,-0.88328140159388,9.33354717079987,-3.29887489784204,0.00559996887398803,0.987515578357504,-4.18675080623764
"45","GB45701",576,341,429,647,86,642,2248,916,433,908,867,947,-0.969665987140532,6.4885347270869,-3.33054036868311,0.00526554029257791,0.987515578357504,-3.92368782589893
"46","GB45851",625,287,277,256,99,401,406,226,111,186,229,175,0.785381415978882,5.18423395311665,4.2780819286031,0.000854141034546155,0.987515578357504,-3.50881648806584
"47","GB45875",111,59,47,105,23,96,180,120,61,114,137,112,-0.456757449173693,3.70488711515634,-2.9932479174777,0.0101455260606707,0.987515578357504,-4.03485790882666
"48","GB46096",18,12,10,16,5,44,27,1,0,9,5,6,2.08679262277767,0.268058549007833,3.34217781142317,0.00514773784762235,0.987515578357504,-4.35954840888211
"49","GB46635",38,36,19,32,6,61,83,53,34,62,64,62,-0.697778366782742,2.56676852431903,-3.00019239101296,0.0100096400283837,0.987515578357504,-4.20227361711032
"50","GB46647",227,145,95,227,57,243,389,249,135,236,317,218,-0.383258413874703,4.83589468498973,-2.84595591392038,0.0134979076684677,0.987515578357504,-3.97105404285378
"51","GB46926",29,37,33,33,20,42,74,65,32,58,87,92,-0.725830008563939,2.7796579220809,-2.90902593801133,0.0119462149160087,0.987515578357504,-4.19256533641011
"52","GB47475",136,150,120,115,88,136,329,228,117,210,288,184,-0.537992935762953,4.61358801310112,-3.04907766206612,0.00910281678953244,0.987515578357504,-3.91049296194071
"53","GB47536",63,35,19,45,32,134,0,11,1,17,10,46,3.35281293285233,1.36767816041787,3.82168496074057,0.00203536807977656,0.987515578357504,-4.24647049210748
"54","GB47545",115,37,29,39,51,106,428,72,111,321,453,882,-2.03534074126796,4.21405363111703,-3.46167340539499,0.00408126075175838,0.987515578357504,-3.91068379296261
"55","GB47973",531,370,246,505,138,596,929,543,327,550,733,561,-0.385732756470264,6.09366459169616,-2.8326527578244,0.0138496922340498,0.987515578357504,-4.02787526219508
"56","GB48046",130,107,54,142,22,102,78,70,49,41,92,55,0.771585765938206,3.40434961099071,3.42272931777825,0.00440183954988796,0.987515578357504,-3.96449116858536
"57","GB48129",24,28,24,19,4,27,113,60,24,49,73,23,-1.10019695022886,2.18834428316503,-3.6283012805458,0.00295510189045145,0.987515578357504,-4.14907510334919
"58","GB48574",216,190,96,234,126,216,488,333,143,306,443,344,-0.595068084158703,5.14299517320258,-3.35408312990132,0.00502996346693816,0.987515578357504,-3.79755297547847
"59","GB48659",146,79,65,73,56,87,88,80,47,48,97,52,0.591458866874772,3.45994894307841,2.93686420622074,0.0113185791071505,0.987515578357504,-4.08095639216979
"60","GB48665",162,141,58,61,20,82,90,74,35,36,52,53,0.803001860423203,3.22978346341777,2.8676812110114,0.0129422142479922,0.987515578357504,-4.1348039832443
"61","GB48816",54,70,25,18,50,26,21,25,7,8,28,13,1.43339114496979,1.83949689570279,3.09615263825724,0.00830682206615059,0.987515578357504,-4.27132581087311
"62","GB49322",39,44,17,59,16,71,197,106,52,65,71,61,-0.858117130210799,3.03631238471886,-3.51286460905272,0.00369539856944383,0.987515578357504,-4.02745235779084
"63","GB49442",58,34,43,26,17,26,292,46,34,123,77,207,-1.37226474881831,3.08214893501779,-2.87275652660004,0.0128156770496813,0.987515578357504,-4.17228951135978
"64","GB49503",29,18,12,23,6,45,24,13,7,11,14,20,0.803991491079248,1.31097950741287,3.13117030854,0.00775998910827329,0.987515578357504,-4.31271885009212
"65","GB49705",1613,1016,283,921,737,1206,364,589,378,339,447,878,1.14827879548365,6.57417558903631,3.01414350580035,0.00974207954762226,0.987515578357504,-4.01576561319462
"66","GB49728",141,100,65,113,40,119,239,149,82,167,249,154,-0.536584287982868,4.18586463857942,-3.73986156864424,0.0023824989443311,0.987515578357504,-3.74372903087648
"67","GB49775",6854,4341,2602,3732,1800,4855,7121,6116,5599,8426,10342,8425,-0.725568247785613,9.63004200676739,-3.12272988791382,0.00788842135227441,0.987515578357504,-4.23448967959927
"68","GB49839",443,265,242,298,132,355,1072,629,261,431,385,523,-0.535929303624263,5.79175643678115,-3.17020920139564,0.00719256016095544,0.987515578357504,-3.89430788458929
"69","GB49890",412,395,253,520,169,703,1582,443,552,702,721,741,-0.659732676908717,6.28520396264274,-3.06927594844846,0.0087523955272662,0.987515578357504,-3.97398374019104
"70","GB50034",175,27,10,26,8,73,2,25,2,4,18,6,2.74635671004564,1.10479624922484,3.85717107733182,0.00190128128929682,0.987515578357504,-4.26162692541313
"71","GB50731",179,113,79,172,53,136,327,176,106,178,219,185,-0.405848912294321,4.45467178266446,-3.05543493168853,0.00899104676530716,0.987515578357504,-3.91840728833455
"72","GB51011",57,61,19,33,21,54,49,28,21,18,24,29,0.803442363145217,2.26222150580139,3.37498148953427,0.00482973716830259,0.987515578357504,-4.16938798939225
"73","GB51155",64,28,39,30,8,53,181,149,29,54,70,82,-1.00601033704198,2.91745740936986,-3.21580040056453,0.006582120033872,0.987515578357504,-4.11215828295942
"74","GB51372",1086,962,584,994,370,1145,1199,844,539,617,759,669,0.4121832156377,6.85910672899914,3.15112375772594,0.0074645987719551,0.987515578357504,-4.00593092837023
"75","GB51467",973,712,742,587,232,468,6590,1756,641,1389,2412,1817,-1.34541389694065,7.28193597233089,-4.29596395969655,0.000825903210694655,0.987515578357504,-3.80258698134325
"76","GB51690",50,35,26,29,28,37,37,20,19,20,37,21,0.720745355185666,2.131836212593,3.10014183940968,0.00824263942171364,0.987515578357504,-4.23242740441871
"77","GB51759",153,92,94,151,43,246,485,288,80,207,237,274,-0.668626717435459,4.61006340524382,-2.95451112312776,0.010937701599019,0.987515578357504,-3.95045805243258
"78","GB51783",3767,661,1066,1403,225,1685,1640,812,160,568,808,270,1.2805007733448,6.83983244233123,2.99557054040272,0.010099875929326,0.987515578357504,-4.04761260800727
"79","GB51787",11963,8929,5560,7090,3310,12197,16273,16942,10112,12964,16769,10761,-0.568876469085415,10.5683152942466,-2.85880927787521,0.0131663688860788,0.987515578357504,-4.32293906014421
"80","GB52191",641,342,401,490,116,472,1765,536,368,1220,731,2126,-1.02887348256404,6.45828626883959,-2.93707668755065,0.0113139160268057,0.987515578357504,-4.03585436096514
"81","GB52428",2840,1179,1576,1788,582,1718,12497,3031,1674,5235,2740,6566,-1.21087476901241,8.54944192454692,-3.7082328126546,0.002532327362773,0.987515578357504,-4.05510011673649
"82","GB52429",841,370,303,490,98,384,1280,797,682,647,465,1134,-0.901590234130986,6.29881919382271,-2.96937773181254,0.0106266877760829,0.987515578357504,-4.00929501921481
"83","GB52956",503,421,268,97,289,138,51,231,65,70,105,181,1.67945161547006,4.56826422102388,2.90297252971318,0.0120871745954599,0.987515578357504,-3.98738321592205
"84","GB52958",90,52,29,28,13,55,51,22,9,25,39,17,0.980992527688447,2.18567445477676,3.48727727625068,0.00388343114362253,0.987515578357504,-4.16310208219339
"85","GB52991",67,41,35,59,21,59,106,75,39,84,100,80,-0.467713949988104,3.14122007658382,-2.94342930918408,0.0111753757437559,0.987515578357504,-4.13238626989576
"86","GB53548",98,35,26,45,20,55,59,31,10,13,46,16,1.04250643195359,2.24831106861578,3.69875100490277,0.00257908406412625,0.987515578357504,-4.1216433921048
"87","GB53567",46,22,33,53,16,33,147,64,33,81,58,50,-0.75118181614331,2.77713655977425,-3.01842351360578,0.00966142609714838,0.987515578357504,-4.16963507447355
"88","GB54097",2498,920,905,906,329,1158,10959,1603,559,6864,3563,10047,-1.59926070152748,8.13107426879907,-3.01379757031451,0.00974862752312024,0.987515578357504,-4.15879634105777
"89","GB54325",23,19,6,25,10,22,17,14,1,10,10,5,1.32662760924079,0.76089291693592,3.57321656982058,0.00328751880841927,0.987515578357504,-4.31282811033644
"90","GB54356",41,24,16,30,5,33,80,81,30,93,61,153,-1.37460439182287,2.58914025820548,-3.78890823737057,0.00216777728415727,0.987515578357504,-4.06928456757785
"91","GB54430",169,98,63,154,48,130,155,132,62,77,92,57,0.506734515679933,3.84016289445717,2.95397486076474,0.0109490870086016,0.987515578357504,-4.01746476422783
"92","GB54497",41,41,21,43,36,29,21,42,4,14,16,17,1.32437601162688,1.82886574347344,3.64118037843743,0.00288242489032936,0.987515578357504,-4.19339728534605
"93","GB54524",20,25,16,8,5,30,23,5,6,3,8,8,1.28494599855963,0.705511619407874,3.19402300841331,0.00686696360940817,0.987515578357504,-4.35492711305021
"94","GB54551",129,119,63,88,58,64,65,106,26,18,35,60,1.19180692965921,3.18725579022879,3.42406733783385,0.00439041506354516,0.987515578357504,-4.01375185833095
"95","GB54599",35,21,25,11,13,30,19,14,10,14,7,14,1.04492871203555,1.31946438425629,3.00726228069748,0.00987315264408703,0.987515578357504,-4.32915428518718
"96","GB55074",225,171,100,202,49,258,558,473,118,236,397,196,-0.595888847588839,4.95441007548958,-3.00103113373531,0.00999335046733632,0.987515578357504,-3.92012788661433
"97","GB55304",41,32,13,16,15,31,21,26,15,9,12,16,0.870054500809835,1.53250998487455,2.82153198797109,0.0141506674910768,0.987515578357504,-4.33628944524882
"98","GB55646",1012,802,447,768,560,649,747,755,385,353,405,630,0.747853777070208,6.48684521539721,2.94152284798999,0.0112167755557453,0.987515578357504,-4.02664589203254
"99","GB55729",3375,2052,1980,5681,744,3450,14014,6350,3417,5954,4368,7794,-1.07444025508554,9.19706756057138,-3.67167611105278,0.00271748235840669,0.987515578357504,-4.11654669748374
"100","GB55971",120,100,64,120,38,155,294,166,72,133,199,120,-0.387293100659273,4.13568764928548,-2.88228837673605,0.0125813141322571,0.987515578357504,-4.0084700866996
